id,year,month,day,session,speaker,title,hyperlink
3676,2021,April,Sunday,A,Timothy J. Dyches,Light Cleaveth unto Light,https://www.churchofjesuschrist.org/study/general-conference/2021/04/53dyches
3677,2021,April,Sunday,A,Ronald A. Rasband,“Behold! I Am a God of Miracles”,https://www.churchofjesuschrist.org/study/general-conference/2021/04/52rasband
3678,2021,April,Sunday,A,Dallin H. Oaks,Defending Our Divinely Inspired Constitution,https://www.churchofjesuschrist.org/study/general-conference/2021/04/51oaks
3679,2021,April,Sunday,M,Russell M. Nelson,Christ Is Risen; Faith in Him Will Move Mountains,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson
3680,2021,April,Sunday,M,Michael John U. Teh,Our Personal Savior,https://www.churchofjesuschrist.org/study/general-conference/2021/04/48teh
3681,2021,April,Sunday,M,Chi Hong (Sam) Wong,They Cannot Prevail; We Cannot Fall,https://www.churchofjesuschrist.org/study/general-conference/2021/04/47wong
3682,2021,April,Sunday,M,Taniela B. Wakolo,God Loves His Children,https://www.churchofjesuschrist.org/study/general-conference/2021/04/46wakolo
3683,2021,April,Sunday,M,José A. Teixeira,Remember Your Way Back Home,https://www.churchofjesuschrist.org/study/general-conference/2021/04/45teixeira
3684,2021,April,Sunday,M,Edward Dube,Pressing toward the Mark,https://www.churchofjesuschrist.org/study/general-conference/2021/04/44dube
3685,2021,April,Sunday,M,S. Mark Palmer,Our Sorrow Shall Be Turned into Joy,https://www.churchofjesuschrist.org/study/general-conference/2021/04/43palmer
3686,2021,April,Sunday,M,Reyna I. Aburto,The Grave Has No Victory,https://www.churchofjesuschrist.org/study/general-conference/2021/04/42aburto
3687,2021,April,Sunday,M,Ulisses Soares,Jesus Christ: The Caregiver of Our Soul,https://www.churchofjesuschrist.org/study/general-conference/2021/04/41soares
3688,2021,April,General,P,Russell M. Nelson,What We Are Learning and Will Never Forget,https://www.churchofjesuschrist.org/study/general-conference/2021/04/36nelson
3689,2021,April,General,P,Dallin H. Oaks,What Has Our Savior Done for Us?,https://www.churchofjesuschrist.org/study/general-conference/2021/04/35oaks
3690,2021,April,General,P,Henry B. Eyring,Bless in His Name,https://www.churchofjesuschrist.org/study/general-conference/2021/04/34eyring
3691,2021,April,General,P,S. Gifford Nielsen,This Is Our Time!,https://www.churchofjesuschrist.org/study/general-conference/2021/04/33nielsen
3692,2021,April,General,P,Ahmad S. Corbitt,You Can Gather Israel!,https://www.churchofjesuschrist.org/study/general-conference/2021/04/32corbitt
3693,2021,April,General,P,Quentin L. Cook,Bishops—Shepherds over the Lord’s Flock,https://www.churchofjesuschrist.org/study/general-conference/2021/04/31cook
3694,2021,April,Saturday,A,M. Russell Ballard,Hope in Christ,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard
3695,2021,April,Saturday,A,Thierry K. Mutombo,Ye Shall Be Free,https://www.churchofjesuschrist.org/study/general-conference/2021/04/27mutombo
3696,2021,April,Saturday,A,Neil L. Andersen,The Personal Journey of a Child of God,https://www.churchofjesuschrist.org/study/general-conference/2021/04/26andersen
3697,2021,April,Saturday,A,Dale G. Renlund,Infuriating Unfairness,https://www.churchofjesuschrist.org/study/general-conference/2021/04/25renlund
3698,2021,April,Saturday,A,Jorge T. Becerra,Poor Little Ones,https://www.churchofjesuschrist.org/study/general-conference/2021/04/24becerra
3699,2021,April,Saturday,A,Jeffrey R. Holland,Not as the World Giveth,https://www.churchofjesuschrist.org/study/general-conference/2021/04/23holland
3700,2021,April,Saturday,M,Henry B. Eyring,I Love to See the Temple,https://www.churchofjesuschrist.org/study/general-conference/2021/04/17eyring
3701,2021,April,Saturday,M,Gerrit W. Gong,Room in the Inn,https://www.churchofjesuschrist.org/study/general-conference/2021/04/16gong
3702,2021,April,Saturday,M,Gary E. Stevenson,Hearts Knit Together,https://www.churchofjesuschrist.org/study/general-conference/2021/04/15stevenson
3703,2021,April,Saturday,M,Jan E. Newman,Teaching in the Savior’s Way,https://www.churchofjesuschrist.org/study/general-conference/2021/04/14newman
3704,2021,April,Saturday,M,Joy D. Jones,Essential Conversations,https://www.churchofjesuschrist.org/study/general-conference/2021/04/13jones
3705,2021,April,Saturday,M,Dieter F. Uchtdorf,God among Us,https://www.churchofjesuschrist.org/study/general-conference/2021/04/12uchtdorf
3706,2021,April,Saturday,M,Russell M. Nelson,Welcome Message,https://www.churchofjesuschrist.org/study/general-conference/2021/04/11nelson
3707,2021,October,Sunday,A,Russell M. Nelson,Make Time for the Lord,https://www.churchofjesuschrist.org/study/general-conference/2021/10/59nelson
3708,2021,October,Sunday,A,Neil L. Andersen,The Name of the Church Is Not Negotiable,https://www.churchofjesuschrist.org/study/general-conference/2021/10/58andersen
3709,2021,October,Sunday,A,Alvin F. Meredith III,Look down the Road,https://www.churchofjesuschrist.org/study/general-conference/2021/10/57meredith
3710,2021,October,Sunday,A,Carlos G. Revillo Jr.,Miracles of the Gospel of Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2021/10/56revillo
3711,2021,October,Sunday,A,Sean Douglas,Facing Our Spiritual Hurricanes by Believing in Christ,https://www.churchofjesuschrist.org/study/general-conference/2021/10/55douglas
3712,2021,October,Sunday,A,Michael A. Dunn,One Percent Better,https://www.churchofjesuschrist.org/study/general-conference/2021/10/54dunn
3713,2021,October,Sunday,A,Anthony D. Perkins,"Remember Thy Suffering Saints, O Our God",https://www.churchofjesuschrist.org/study/general-conference/2021/10/53perkins
3714,2021,October,Sunday,A,L. Todd Budge,Giving Holiness to the Lord,https://www.churchofjesuschrist.org/study/general-conference/2021/10/52budge
3715,2021,October,Sunday,A,Gerrit W. Gong,Trust Again,https://www.churchofjesuschrist.org/study/general-conference/2021/10/51gong
3716,2021,October,Sunday,M,Russell M. Nelson,The Temple and Your Spiritual Foundation,https://www.churchofjesuschrist.org/study/general-conference/2021/10/47nelson
3717,2021,October,Sunday,M,Quentin L. Cook,Personal Peace in Challenging Times,https://www.churchofjesuschrist.org/study/general-conference/2021/10/46cook
3718,2021,October,Sunday,M,Vaiangina Sikahema,A House of Sequential Order,https://www.churchofjesuschrist.org/study/general-conference/2021/10/44sikahema
3719,2021,October,Sunday,M,Dale G. Renlund,The Peace of Christ Abolishes Enmity,https://www.churchofjesuschrist.org/study/general-conference/2021/10/43renlund
3720,2021,October,Sunday,M,Camille N. Johnson,Invite Christ to Author Your Story,https://www.churchofjesuschrist.org/study/general-conference/2021/10/42johnson
3721,2021,October,Sunday,M,Dieter F. Uchtdorf,Daily Restoration,https://www.churchofjesuschrist.org/study/general-conference/2021/10/41uchtdorf
3722,2021,October,Saturday,E,Henry B. Eyring,The Faith to Ask and Then to Act,https://www.churchofjesuschrist.org/study/general-conference/2021/10/38eyring
3723,2021,October,Saturday,E,Marcus B. Nash,Hold Up Your Light,https://www.churchofjesuschrist.org/study/general-conference/2021/10/37nash
3724,2021,October,Saturday,E,Alfred Kyungu,To Be a Follower of Christ,https://www.churchofjesuschrist.org/study/general-conference/2021/10/36kyungu
3725,2021,October,Saturday,E,Bradley R. Wilcox,Worthiness Is Not Flawlessness,https://www.churchofjesuschrist.org/study/general-conference/2021/10/35wilcox
3726,2021,October,Saturday,E,Arnulfo Valenzuela,Deepening Our Conversion to Jesus Christ,https://www.churchofjesuschrist.org/study/general-conference/2021/10/34valenzuela
3727,2021,October,Saturday,E,Brent H. Nielson,Is There No Balm in Gilead?,https://www.churchofjesuschrist.org/study/general-conference/2021/10/33nielson
3728,2021,October,Saturday,E,Sharon Eubank,I Pray He’ll Use Us,https://www.churchofjesuschrist.org/study/general-conference/2021/10/32eubank
3729,2021,October,Saturday,E,M. Russell Ballard,“Lovest Thou Me More Than These?”,https://www.churchofjesuschrist.org/study/general-conference/2021/10/31ballard
3730,2021,October,Saturday,A,Gary E. Stevenson,Simply Beautiful—Beautifully Simple,https://www.churchofjesuschrist.org/study/general-conference/2021/10/29stevenson
3731,2021,October,Saturday,A,Moisés Villanueva,Favored of the Lord in All My Days,https://www.churchofjesuschrist.org/study/general-conference/2021/10/28villanueva
3732,2021,October,Saturday,A,Christoffel Golden,Preparing for the Second Coming of Christ,https://www.churchofjesuschrist.org/study/general-conference/2021/10/27golden
3733,2021,October,Saturday,A,Ronald A. Rasband,The Things of My Soul,https://www.churchofjesuschrist.org/study/general-conference/2021/10/26rasband
3734,2021,October,Saturday,A,Erich W. Kopischke,Addressing Mental Health,https://www.churchofjesuschrist.org/study/general-conference/2021/10/25kopischke
3735,2021,October,Saturday,A,Susan H. Porter,God’s Love: The Most Joyous to the Soul,https://www.churchofjesuschrist.org/study/general-conference/2021/10/24porter
3736,2021,October,Saturday,A,Ciro Schmeil,Faith to Act and Become,https://www.churchofjesuschrist.org/study/general-conference/2021/10/23schmeil
3737,2021,October,Saturday,A,David A. Bednar,With the Power of God in Great Glory,https://www.churchofjesuschrist.org/study/general-conference/2021/10/22bednar
3738,2021,October,Saturday,M,Dallin H. Oaks,The Need for a Church,https://www.churchofjesuschrist.org/study/general-conference/2021/10/18oaks
3739,2021,October,Saturday,M,Patricio M. Giuffra,A Faithful Search Rewarded,https://www.churchofjesuschrist.org/study/general-conference/2021/10/17giuffra
3740,2021,October,Saturday,M,Clark G. Gilbert,Becoming More in Christ: The Parable of the Slope,https://www.churchofjesuschrist.org/study/general-conference/2021/10/16gilbert
3741,2021,October,Saturday,M,D. Todd Christofferson,The Love of God,https://www.churchofjesuschrist.org/study/general-conference/2021/10/15christofferson
3742,2021,October,Saturday,M,Ulisses Soares,The Savior’s Abiding Compassion,https://www.churchofjesuschrist.org/study/general-conference/2021/10/14soares
3743,2021,October,Saturday,M,Bonnie H. Cordon,Come unto Christ and Don’t Come Alone,https://www.churchofjesuschrist.org/study/general-conference/2021/10/13cordon
3744,2021,October,Saturday,M,Jeffrey R. Holland,The Greatest Possession,https://www.churchofjesuschrist.org/study/general-conference/2021/10/12holland
3745,2021,October,Saturday,M,Russell M. Nelson,"Pure Truth, Pure Doctrine, and Pure Revelation",https://www.churchofjesuschrist.org/study/general-conference/2021/10/11nelson
3746,2022,April,Sunday,A,Russell M. Nelson,Now Is the Time,https://www.churchofjesuschrist.org/study/general-conference/2022/04/58nelson
3747,2022,April,Sunday,A,Dieter F. Uchtdorf,Our Heartfelt All,https://www.churchofjesuschrist.org/study/general-conference/2022/04/57uchtdorf
3748,2022,April,Sunday,A,Randy D. Funk,Come into the Fold of God,https://www.churchofjesuschrist.org/study/general-conference/2022/04/56funk
3749,2022,April,Sunday,A,Ulisses Soares,In Awe of Christ and His Gospel,https://www.churchofjesuschrist.org/study/general-conference/2022/04/55soares
3750,2022,April,Sunday,A,Mark L. Pace,Conversion Is Our Goal,https://www.churchofjesuschrist.org/study/general-conference/2022/04/54pace
3751,2022,April,Sunday,A,Jörg Klebingat,Valiant Discipleship in the Latter Days,https://www.churchofjesuschrist.org/study/general-conference/2022/04/53klebingat
3752,2022,April,Sunday,A,Adeyinka A. Ojediran,The Covenant Path: The Way to Eternal Life,https://www.churchofjesuschrist.org/study/general-conference/2022/04/52ojediran
3753,2022,April,Sunday,A,Dallin H. Oaks,Divine Love in the Father’s Plan,https://www.churchofjesuschrist.org/study/general-conference/2022/04/51oaks
3754,2022,April,Sunday,M,Russell M. Nelson,The Power of Spiritual Momentum,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson
3755,2022,April,Sunday,M,Hugo E. Martinez,Teaching Self-Reliance to Children and Youth,https://www.churchofjesuschrist.org/study/general-conference/2022/04/46martinez
3756,2022,April,Sunday,M,Ronald A. Rasband,To Heal the World,https://www.churchofjesuschrist.org/study/general-conference/2022/04/45rasband
3757,2022,April,Sunday,M,Michael T. Ringwood,For God So Loved Us,https://www.churchofjesuschrist.org/study/general-conference/2022/04/44ringwood
3758,2022,April,Sunday,M,Gary E. Stevenson,"Love, Share, Invite",https://www.churchofjesuschrist.org/study/general-conference/2022/04/43stevenson
3759,2022,April,Sunday,M,Amy A. Wright,Christ Heals That Which Is Broken,https://www.churchofjesuschrist.org/study/general-conference/2022/04/42wright
3760,2022,April,Sunday,M,D. Todd Christofferson,Our Relationship with God,https://www.churchofjesuschrist.org/study/general-conference/2022/04/41christofferson
3761,2022,April,General,W,Dale G. Renlund,Your Divine Nature and Eternal Destiny,https://www.churchofjesuschrist.org/study/general-conference/2022/04/36renlund
3762,2022,April,General,W,Jean B. Bingham,"Covenants with God Strengthen, Protect, and Prepare Us for Eternal Glory",https://www.churchofjesuschrist.org/study/general-conference/2022/04/35bingham
3763,2022,April,General,W,Rebecca L. Craven,Do What Mattereth Most,https://www.churchofjesuschrist.org/study/general-conference/2022/04/33craven
3764,2022,April,General,W,Susan H. Porter,Lessons at the Well,https://www.churchofjesuschrist.org/study/general-conference/2022/04/32porter
3765,2022,April,Saturday,A,Quentin L. Cook,Conversion to the Will of God,https://www.churchofjesuschrist.org/study/general-conference/2022/04/29cook
3766,2022,April,Saturday,A,Kevin S. Hamilton,“Then Will I Make Weak Things Become Strong”,https://www.churchofjesuschrist.org/study/general-conference/2022/04/28hamilton
3767,2022,April,Saturday,A,Adrián Ochoa,Is the Plan Working?,https://www.churchofjesuschrist.org/study/general-conference/2022/04/27ochoa
3768,2022,April,Saturday,A,Gerrit W. Gong,We Each Have a Story,https://www.churchofjesuschrist.org/study/general-conference/2022/04/26gong
3769,2022,April,Saturday,A,Marcos A. Aidukaitis,Lift Up Your Heart and Rejoice,https://www.churchofjesuschrist.org/study/general-conference/2022/04/25aidukaitis
3770,2022,April,Saturday,A,Patrick Kearon,He Is Risen with Healing in His Wings: We Can Be More Than Conquerors,https://www.churchofjesuschrist.org/study/general-conference/2022/04/24kearon
3771,2022,April,Saturday,A,Jeffrey R. Holland,Fear Not: Believe Only!,https://www.churchofjesuschrist.org/study/general-conference/2022/04/23holland
3772,2022,April,Saturday,M,Henry B. Eyring,Steady in the Storms,https://www.churchofjesuschrist.org/study/general-conference/2022/04/18eyring
3773,2022,April,Saturday,M,Larry S. Kacher,Ladder of Faith,https://www.churchofjesuschrist.org/study/general-conference/2022/04/17kacher
3774,2022,April,Saturday,M,Eduardo Gavarret,A Mighty Change of Heart: “I Have Nothing More to Give You”,https://www.churchofjesuschrist.org/study/general-conference/2022/04/16gavarret
