,Title,URL,main_body_hrefs,scripture,book_name,chapter_and_verse,chapter,scripture_type,quote_id
581,Ye Simple Souls Who Stray,/study/manual/hymns/ye-simple-souls-who-stray?lang=eng,rev/1.5-6?lang=eng#p5,Revelation 1:6,Revelation,1:5-6,Revelation 1,SEQUENCE,581
582,Lean on My Ample Arm,/study/manual/hymns/lean-on-my-ample-arm?lang=eng,matt/11.28-30?lang=eng#p28,Matthew 11:28,Matthew,11:28-30,Matthew 11,SEQUENCE,582
583,Lean on My Ample Arm,/study/manual/hymns/lean-on-my-ample-arm?lang=eng,matt/11.28-30?lang=eng#p28,Matthew 11:29,Matthew,11:28-30,Matthew 11,SEQUENCE,583
584,Lean on My Ample Arm,/study/manual/hymns/lean-on-my-ample-arm?lang=eng,matt/11.28-30?lang=eng#p28,Matthew 11:30,Matthew,11:28-30,Matthew 11,SEQUENCE,584
585,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,heb/11.13-16?lang=eng#p13,Hebrews 11:13,Hebrews,11:13-16,Hebrews 11,SEQUENCE,585
586,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,heb/11.13-16?lang=eng#p13,Hebrews 11:14,Hebrews,11:13-16,Hebrews 11,SEQUENCE,586
587,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,heb/11.13-16?lang=eng#p13,Hebrews 11:15,Hebrews,11:13-16,Hebrews 11,SEQUENCE,587
588,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,heb/11.13-16?lang=eng#p13,Hebrews 11:16,Hebrews,11:13-16,Hebrews 11,SEQUENCE,588
589,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,ps/73.23-26?lang=eng#p23,Psalm 73:23,Psalm,73:23-26,Psalm 73,SEQUENCE,589
590,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,ps/73.23-26?lang=eng#p23,Psalm 73:24,Psalm,73:23-26,Psalm 73,SEQUENCE,590
591,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,ps/73.23-26?lang=eng#p23,Psalm 73:25,Psalm,73:23-26,Psalm 73,SEQUENCE,591
592,"Iâm a Pilgrim, Iâm a Stranger",/study/manual/hymns/im-a-pilgrim-im-a-stranger?lang=eng,ps/73.23-26?lang=eng#p23,Psalm 73:26,Psalm,73:23-26,Psalm 73,SEQUENCE,592
593,Though Deepening Trials,/study/manual/hymns/though-deepening-trials?lang=eng,dc/58.2-4?lang=eng#p2,D&C 58:2,D&C,58:2-4,D&C 58,SEQUENCE,593
594,Though Deepening Trials,/study/manual/hymns/though-deepening-trials?lang=eng,dc/58.2-4?lang=eng#p2,D&C 58:3,D&C,58:2-4,D&C 58,SEQUENCE,594
595,Though Deepening Trials,/study/manual/hymns/though-deepening-trials?lang=eng,dc/58.2-4?lang=eng#p2,D&C 58:4,D&C,58:2-4,D&C 58,SEQUENCE,595
596,"Oh, May My Soul Commune with Thee",/study/manual/hymns/oh-may-my-soul-commune-with-thee?lang=eng,alma/37.36-37?lang=eng#p36,Alma 37:36,Alma,37:36-37,Alma 37,SEQUENCE,596
597,"Oh, May My Soul Commune with Thee",/study/manual/hymns/oh-may-my-soul-commune-with-thee?lang=eng,alma/37.36-37?lang=eng#p36,Alma 37:37,Alma,37:36-37,Alma 37,SEQUENCE,597
598,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,ps/37.3-9?lang=eng#p3,Psalm 37:3,Psalm,37:3-9,Psalm 37,SEQUENCE,598
599,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,ps/37.3-9?lang=eng#p3,Psalm 37:4,Psalm,37:3-9,Psalm 37,SEQUENCE,599
600,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,ps/37.3-9?lang=eng#p3,Psalm 37:5,Psalm,37:3-9,Psalm 37,SEQUENCE,600
601,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,ps/37.3-9?lang=eng#p3,Psalm 37:6,Psalm,37:3-9,Psalm 37,SEQUENCE,601
602,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,ps/37.3-9?lang=eng#p3,Psalm 37:7,Psalm,37:3-9,Psalm 37,SEQUENCE,602
603,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,ps/37.3-9?lang=eng#p3,Psalm 37:8,Psalm,37:3-9,Psalm 37,SEQUENCE,603
604,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,ps/37.3-9?lang=eng#p3,Psalm 37:9,Psalm,37:3-9,Psalm 37,SEQUENCE,604
605,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,"dc/101.14-16,35-38?lang=eng#p14",D&C 101:14,D&C,"101:14-16,35-38",D&C 101,SEQUENCE,605
606,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,"dc/101.14-16,35-38?lang=eng#p14",D&C 101:15,D&C,"101:14-16,35-38",D&C 101,SEQUENCE,606
607,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,"dc/101.14-16,35-38?lang=eng#p14",D&C 101:16,D&C,"101:14-16,35-38",D&C 101,SEQUENCE,607
608,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,"dc/101.14-16,35-38?lang=eng#p14",D&C 101:35,D&C,"101:14-16,35-38",D&C 101,SEQUENCE,608
609,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,"dc/101.14-16,35-38?lang=eng#p14",D&C 101:36,D&C,"101:14-16,35-38",D&C 101,SEQUENCE,609
610,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,"dc/101.14-16,35-38?lang=eng#p14",D&C 101:37,D&C,"101:14-16,35-38",D&C 101,SEQUENCE,610
611,"Be Still, My Soul",/study/manual/hymns/be-still-my-soul?lang=eng,"dc/101.14-16,35-38?lang=eng#p14",D&C 101:38,D&C,"101:14-16,35-38",D&C 101,SEQUENCE,611
612,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,isa/61.1-2?lang=eng#p1,Isaiah 61:1,Isaiah,61:1-2,Isaiah 61,SEQUENCE,612
613,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,isa/61.1-2?lang=eng#p1,Isaiah 61:2,Isaiah,61:1-2,Isaiah 61,SEQUENCE,613
614,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:11,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,614
615,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:12,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,615
616,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:13,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,616
617,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:14,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,617
618,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:15,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,618
619,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:16,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,619
620,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:17,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,620
621,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:18,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,621
622,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:19,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,622
623,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:50,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,623
624,"How Long, O Lord Most Holy and True",/study/manual/hymns/how-long-o-lord-most-holy-and-true?lang=eng,"dc/138.11-19,50-51?lang=eng#p11",D&C 138:51,D&C,"138:11-19,50-51",D&C 138,SEQUENCE,624
625,Does the Journey Seem Long?,/study/manual/hymns/does-the-journey-seem-long?lang=eng,heb/12.1-3?lang=eng#p1,Hebrews 12:1,Hebrews,12:1-3,Hebrews 12,SEQUENCE,625
626,Does the Journey Seem Long?,/study/manual/hymns/does-the-journey-seem-long?lang=eng,heb/12.1-3?lang=eng#p1,Hebrews 12:2,Hebrews,12:1-3,Hebrews 12,SEQUENCE,626
627,Does the Journey Seem Long?,/study/manual/hymns/does-the-journey-seem-long?lang=eng,heb/12.1-3?lang=eng#p1,Hebrews 12:3,Hebrews,12:1-3,Hebrews 12,SEQUENCE,627
628,When Faith Endures,/study/manual/hymns/when-faith-endures?lang=eng,dc/6.36-37?lang=eng#p36,D&C 6:36,D&C,6:36-37,D&C 6,SEQUENCE,628
629,When Faith Endures,/study/manual/hymns/when-faith-endures?lang=eng,dc/6.36-37?lang=eng#p36,D&C 6:37,D&C,6:36-37,D&C 6,SEQUENCE,629
630,Where Can I Turn for Peace?,/study/manual/hymns/where-can-i-turn-for-peace?lang=eng,heb/4.14-16?lang=eng#p14,Hebrews 4:14,Hebrews,4:14-16,Hebrews 4,SEQUENCE,630
631,Where Can I Turn for Peace?,/study/manual/hymns/where-can-i-turn-for-peace?lang=eng,heb/4.14-16?lang=eng#p14,Hebrews 4:15,Hebrews,4:14-16,Hebrews 4,SEQUENCE,631
632,Where Can I Turn for Peace?,/study/manual/hymns/where-can-i-turn-for-peace?lang=eng,heb/4.14-16?lang=eng#p14,Hebrews 4:16,Hebrews,4:14-16,Hebrews 4,SEQUENCE,632
633,God Is in His Holy Temple,/study/manual/hymns/god-is-in-his-holy-temple?lang=eng,dc/97.15-17?lang=eng#p15,D&C 97:15,D&C,97:15-17,D&C 97,SEQUENCE,633
634,God Is in His Holy Temple,/study/manual/hymns/god-is-in-his-holy-temple?lang=eng,dc/97.15-17?lang=eng#p15,D&C 97:16,D&C,97:15-17,D&C 97,SEQUENCE,634
635,God Is in His Holy Temple,/study/manual/hymns/god-is-in-his-holy-temple?lang=eng,dc/97.15-17?lang=eng#p15,D&C 97:17,D&C,97:15-17,D&C 97,SEQUENCE,635
636,God Is in His Holy Temple,/study/manual/hymns/god-is-in-his-holy-temple?lang=eng,1-cor/3.16-17?lang=eng#p16,1 Corinthians 3:16,1 Corinthians,3:16-17,1 Corinthians 3,SEQUENCE,636
637,God Is in His Holy Temple,/study/manual/hymns/god-is-in-his-holy-temple?lang=eng,1-cor/3.16-17?lang=eng#p16,1 Corinthians 3:17,1 Corinthians,3:16-17,1 Corinthians 3,SEQUENCE,637
638,I Believe in Christ,/study/manual/hymns/i-believe-in-christ?lang=eng,morm/7.5-7?lang=eng#p5,Mormon 7:5,Mormon,7:5-7,Mormon 7,SEQUENCE,638
639,I Believe in Christ,/study/manual/hymns/i-believe-in-christ?lang=eng,morm/7.5-7?lang=eng#p5,Mormon 7:6,Mormon,7:5-7,Mormon 7,SEQUENCE,639
640,I Believe in Christ,/study/manual/hymns/i-believe-in-christ?lang=eng,morm/7.5-7?lang=eng#p5,Mormon 7:7,Mormon,7:5-7,Mormon 7,SEQUENCE,640
641,My Redeemer Lives,/study/manual/hymns/my-redeemer-lives?lang=eng,"dc/76.22-24,41-42?lang=eng#p22",D&C 76:22,D&C,"76:22-24,41-42",D&C 76,SEQUENCE,641
642,My Redeemer Lives,/study/manual/hymns/my-redeemer-lives?lang=eng,"dc/76.22-24,41-42?lang=eng#p22",D&C 76:23,D&C,"76:22-24,41-42",D&C 76,SEQUENCE,642
643,My Redeemer Lives,/study/manual/hymns/my-redeemer-lives?lang=eng,"dc/76.22-24,41-42?lang=eng#p22",D&C 76:24,D&C,"76:22-24,41-42",D&C 76,SEQUENCE,643
644,My Redeemer Lives,/study/manual/hymns/my-redeemer-lives?lang=eng,"dc/76.22-24,41-42?lang=eng#p22",D&C 76:41,D&C,"76:22-24,41-42",D&C 76,SEQUENCE,644
645,My Redeemer Lives,/study/manual/hymns/my-redeemer-lives?lang=eng,"dc/76.22-24,41-42?lang=eng#p22",D&C 76:42,D&C,"76:22-24,41-42",D&C 76,SEQUENCE,645
646,I Know That My Redeemer Lives,/study/manual/hymns/i-know-that-my-redeemer-lives?lang=eng,ps/104.33-34?lang=eng#p33,Psalm 104:33,Psalm,104:33-34,Psalm 104,SEQUENCE,646
647,I Know That My Redeemer Lives,/study/manual/hymns/i-know-that-my-redeemer-lives?lang=eng,ps/104.33-34?lang=eng#p33,Psalm 104:34,Psalm,104:33-34,Psalm 104,SEQUENCE,647
648,Testimony,/study/manual/hymns/testimony?lang=eng,1-cor/2.9-13?lang=eng#p9,1 Corinthians 2:9,1 Corinthians,2:9-13,1 Corinthians 2,SEQUENCE,648
649,Testimony,/study/manual/hymns/testimony?lang=eng,1-cor/2.9-13?lang=eng#p9,1 Corinthians 2:10,1 Corinthians,2:9-13,1 Corinthians 2,SEQUENCE,649
650,Testimony,/study/manual/hymns/testimony?lang=eng,1-cor/2.9-13?lang=eng#p9,1 Corinthians 2:11,1 Corinthians,2:9-13,1 Corinthians 2,SEQUENCE,650
651,Testimony,/study/manual/hymns/testimony?lang=eng,1-cor/2.9-13?lang=eng#p9,1 Corinthians 2:12,1 Corinthians,2:9-13,1 Corinthians 2,SEQUENCE,651
652,Testimony,/study/manual/hymns/testimony?lang=eng,1-cor/2.9-13?lang=eng#p9,1 Corinthians 2:13,1 Corinthians,2:9-13,1 Corinthians 2,SEQUENCE,652
653,Testimony,/study/manual/hymns/testimony?lang=eng,alma/5.45-46?lang=eng#p45,Alma 5:45,Alma,5:45-46,Alma 5,SEQUENCE,653
654,Testimony,/study/manual/hymns/testimony?lang=eng,alma/5.45-46?lang=eng#p45,Alma 5:46,Alma,5:45-46,Alma 5,SEQUENCE,654
655,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:6,Isaiah,58:6-11,Isaiah 58,SEQUENCE,655
656,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:7,Isaiah,58:6-11,Isaiah 58,SEQUENCE,656
657,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:8,Isaiah,58:6-11,Isaiah 58,SEQUENCE,657
658,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:9,Isaiah,58:6-11,Isaiah 58,SEQUENCE,658
659,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:10,Isaiah,58:6-11,Isaiah 58,SEQUENCE,659
660,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:11,Isaiah,58:6-11,Isaiah 58,SEQUENCE,660
661,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:12,D&C,59:12-21,D&C 59,SEQUENCE,661
662,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:13,D&C,59:12-21,D&C 59,SEQUENCE,662
663,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:14,D&C,59:12-21,D&C 59,SEQUENCE,663
664,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:15,D&C,59:12-21,D&C 59,SEQUENCE,664
665,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:16,D&C,59:12-21,D&C 59,SEQUENCE,665
666,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:17,D&C,59:12-21,D&C 59,SEQUENCE,666
667,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:18,D&C,59:12-21,D&C 59,SEQUENCE,667
668,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:19,D&C,59:12-21,D&C 59,SEQUENCE,668
669,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:20,D&C,59:12-21,D&C 59,SEQUENCE,669
670,"Bless Our Fast, We Pray",/study/manual/hymns/bless-our-fast-we-pray?lang=eng,dc/59.12-21?lang=eng#p12,D&C 59:21,D&C,59:12-21,D&C 59,SEQUENCE,670
671,In Fasting We Approach Thee,/study/manual/hymns/in-fasting-we-approach-thee?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:6,Isaiah,58:6-11,Isaiah 58,SEQUENCE,671
672,In Fasting We Approach Thee,/study/manual/hymns/in-fasting-we-approach-thee?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:7,Isaiah,58:6-11,Isaiah 58,SEQUENCE,672
673,In Fasting We Approach Thee,/study/manual/hymns/in-fasting-we-approach-thee?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:8,Isaiah,58:6-11,Isaiah 58,SEQUENCE,673
674,In Fasting We Approach Thee,/study/manual/hymns/in-fasting-we-approach-thee?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:9,Isaiah,58:6-11,Isaiah 58,SEQUENCE,674
675,In Fasting We Approach Thee,/study/manual/hymns/in-fasting-we-approach-thee?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:10,Isaiah,58:6-11,Isaiah 58,SEQUENCE,675
676,In Fasting We Approach Thee,/study/manual/hymns/in-fasting-we-approach-thee?lang=eng,isa/58.6-11?lang=eng#p6,Isaiah 58:11,Isaiah,58:6-11,Isaiah 58,SEQUENCE,676
677,Did You Think to Pray?,/study/manual/hymns/did-you-think-to-pray?lang=eng,mark/11.24-25?lang=eng#p24,Mark 11:24,Mark,11:24-25,Mark 11,SEQUENCE,677
678,Did You Think to Pray?,/study/manual/hymns/did-you-think-to-pray?lang=eng,mark/11.24-25?lang=eng#p24,Mark 11:25,Mark,11:24-25,Mark 11,SEQUENCE,678
679,Sweet Hour of Prayer,/study/manual/hymns/sweet-hour-of-prayer?lang=eng,"ps/55.16-17,22?lang=eng#p16",Psalm 55:16,Psalm,"55:16-17,22",Psalm 55,SEQUENCE,679
680,Sweet Hour of Prayer,/study/manual/hymns/sweet-hour-of-prayer?lang=eng,"ps/55.16-17,22?lang=eng#p16",Psalm 55:17,Psalm,"55:16-17,22",Psalm 55,SEQUENCE,680
681,Sweet Hour of Prayer,/study/manual/hymns/sweet-hour-of-prayer?lang=eng,philip/4.6-7?lang=eng#p6,Philippians 4:6,Philippians,4:6-7,Philippians 4,SEQUENCE,681
682,Sweet Hour of Prayer,/study/manual/hymns/sweet-hour-of-prayer?lang=eng,philip/4.6-7?lang=eng#p6,Philippians 4:7,Philippians,4:6-7,Philippians 4,SEQUENCE,682
683,Let the Holy Spirit Guide,/study/manual/hymns/let-the-holy-spirit-guide?lang=eng,moro/10.5-7?lang=eng#p5,Moroni 10:5,Moroni,10:5-7,Moroni 10,SEQUENCE,683
684,Let the Holy Spirit Guide,/study/manual/hymns/let-the-holy-spirit-guide?lang=eng,moro/10.5-7?lang=eng#p5,Moroni 10:6,Moroni,10:5-7,Moroni 10,SEQUENCE,684
685,Let the Holy Spirit Guide,/study/manual/hymns/let-the-holy-spirit-guide?lang=eng,moro/10.5-7?lang=eng#p5,Moroni 10:7,Moroni,10:5-7,Moroni 10,SEQUENCE,685
686,Let the Holy Spirit Guide,/study/manual/hymns/let-the-holy-spirit-guide?lang=eng,dc/11.12-14?lang=eng#p12,D&C 11:12,D&C,11:12-14,D&C 11,SEQUENCE,686
687,Let the Holy Spirit Guide,/study/manual/hymns/let-the-holy-spirit-guide?lang=eng,dc/11.12-14?lang=eng#p12,D&C 11:13,D&C,11:12-14,D&C 11,SEQUENCE,687
688,Let the Holy Spirit Guide,/study/manual/hymns/let-the-holy-spirit-guide?lang=eng,dc/11.12-14?lang=eng#p12,D&C 11:14,D&C,11:12-14,D&C 11,SEQUENCE,688
689,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:3,Alma,33:3-11,Alma 33,SEQUENCE,689
690,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:4,Alma,33:3-11,Alma 33,SEQUENCE,690
691,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:5,Alma,33:3-11,Alma 33,SEQUENCE,691
692,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:6,Alma,33:3-11,Alma 33,SEQUENCE,692
693,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:7,Alma,33:3-11,Alma 33,SEQUENCE,693
694,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:8,Alma,33:3-11,Alma 33,SEQUENCE,694
695,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:9,Alma,33:3-11,Alma 33,SEQUENCE,695
696,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:10,Alma,33:3-11,Alma 33,SEQUENCE,696
697,Secret Prayer,/study/manual/hymns/secret-prayer?lang=eng,alma/33.3-11?lang=eng#p3,Alma 33:11,Alma,33:3-11,Alma 33,SEQUENCE,697
698,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:5,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,698
699,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:6,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,699
700,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:7,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,700
701,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:8,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,701
702,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:9,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,702
703,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:10,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,703
704,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:11,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,704
705,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:12,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,705
706,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/13.5-13?lang=eng#p5,3 Nephi 13:13,3 Nephi,13:5-13,3 Nephi 13,SEQUENCE,706
707,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/18.15-20?lang=eng#p15,3 Nephi 18:15,3 Nephi,18:15-20,3 Nephi 18,SEQUENCE,707
708,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/18.15-20?lang=eng#p15,3 Nephi 18:16,3 Nephi,18:15-20,3 Nephi 18,SEQUENCE,708
709,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/18.15-20?lang=eng#p15,3 Nephi 18:17,3 Nephi,18:15-20,3 Nephi 18,SEQUENCE,709
710,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/18.15-20?lang=eng#p15,3 Nephi 18:18,3 Nephi,18:15-20,3 Nephi 18,SEQUENCE,710
711,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/18.15-20?lang=eng#p15,3 Nephi 18:19,3 Nephi,18:15-20,3 Nephi 18,SEQUENCE,711
712,Prayer Is the Soulâs Sincere Desire,/study/manual/hymns/prayer-is-the-souls-sincere-desire?lang=eng,3-ne/18.15-20?lang=eng#p15,3 Nephi 18:20,3 Nephi,18:15-20,3 Nephi 18,SEQUENCE,712
713,Gently Raise the Sacred Strain,/study/manual/hymns/gently-raise-the-sacred-strain?lang=eng,dc/59.8-12?lang=eng#p8,D&C 59:8,D&C,59:8-12,D&C 59,SEQUENCE,713
714,Gently Raise the Sacred Strain,/study/manual/hymns/gently-raise-the-sacred-strain?lang=eng,dc/59.8-12?lang=eng#p8,D&C 59:9,D&C,59:8-12,D&C 59,SEQUENCE,714
715,Gently Raise the Sacred Strain,/study/manual/hymns/gently-raise-the-sacred-strain?lang=eng,dc/59.8-12?lang=eng#p8,D&C 59:10,D&C,59:8-12,D&C 59,SEQUENCE,715
716,Gently Raise the Sacred Strain,/study/manual/hymns/gently-raise-the-sacred-strain?lang=eng,dc/59.8-12?lang=eng#p8,D&C 59:11,D&C,59:8-12,D&C 59,SEQUENCE,716
